x1,x2,x3,y
2.480311904741642,3.232260818544588,3.5219499051663288,3.347486259004361
-0.4971017867153311,2.8905134530094494,4.348913425290675,20.211682902963613
1.1099800872511874,1.6516126389090742,4.028217057776162,17.349032533663188
1.9450111204835188,2.822185884605261,2.229423452076546,0.10709077225912364
0.4338302831100822,2.1429361767752355,3.8651119034334984,14.769930657374827
1.0714834968237419,3.477894161164154,3.742283537932174,9.280928797409619
0.5224501226233624,2.82918789196788,0.6667906147669447,-0.7589981311032192
1.4794172308040008,1.9291107792156958,3.0286910234259405,9.430768103762459
0.01678628270918614,0.3654916953831868,2.343881683961649,5.780550465907817
1.1173918356689199,1.5492408826439297,3.2519820951417295,12.096810983875413
2.478703391247205,2.9594493902902475,3.529512826240045,5.481889444817811
0.7685711678617874,1.3091798613553014,3.9807413693893334,17.306544378997078
0.5008795280911553,2.4648890430968122,4.4682841111703775,19.25326720199751
1.8818649842484998,2.2550896439772377,2.2843102688912578,3.740719895185327
1.5750726609654935,1.6718591187145395,3.0564976158552866,10.841909934854728
2.0045013111896424,1.2266353715043727,3.484984484849359,16.817104152650966
0.9436933175864448,1.0294645604326969,4.771139302338478,25.464728493279626
0.12605456932130155,-0.5719693860398571,2.5265328505653164,7.526546843093026
1.4184509908301521,0.8738696067558462,3.474861517070242,16.92815231651249
1.6808961016580286,3.2820455680316494,3.464297099165105,5.497484994437571
0.5854511851651609,0.023454284361645428,3.82165890541638,17.894834008634177
1.3115880627627026,3.3918455761739628,5.291009366095387,22.52455919419335
1.8976260238118403,1.718639994079125,3.8484196938039017,16.312740833860442
0.9749920345180912,3.4931639709492712,3.231128564595443,6.307098679033673
0.8363872791706555,1.8627753620099166,2.9868733314596803,9.176816123798806
0.3439830764908578,1.6977304695007982,4.094268127257494,17.07673787917766
0.28289399096772994,2.6920928051329227,3.8096239311756905,14.005771899823158
0.703903567049815,1.4837587070424203,1.384996167589605,3.042378080655416
0.9613994887351948,0.678712272913446,1.9459089714604538,7.547149475330524
0.5703669179990452,1.483685007454427,3.4550202049069423,12.79412940122565
1.3317400505261385,3.5141718438653573,4.376004442626189,12.961896923404636
0.3839305097246246,1.8885764692166946,3.921180511412267,15.591150741071578
-0.5392660805163734,1.9109807581993041,2.388179208439975,5.636644145865764
2.790842192598821,1.724790529530674,3.4084211568151646,13.67445310158542
-0.7502105731397906,3.6176682370620874,3.167616946124158,13.72462777554396
-0.0061235094668918855,1.1563275730566454,1.997945434795947,4.064944120046124
1.8409781992137892,2.1702273329543322,2.8054006179324404,6.916543674487164
1.2215192169756246,2.082766784284375,1.398037126696519,1.4961733862442288
0.707195636832896,2.3838242480051566,3.4695520773972923,11.111222825532911
-0.08940801892710892,1.0416777171742628,2.3546299859181175,5.2589269622203565
1.2639951899933863,1.9427705008935372,2.5547253432890304,6.75653523238522
2.813029171891831,3.2932756763296878,4.2317742980207855,7.143282573880054
1.6065776158876846,3.4623037800852394,4.078389629765492,9.638198846235989
0.6406640183478822,0.7714525102132352,2.6444003451987044,9.548760933447285
2.0546705205411673,1.1214184467446553,3.749793865838863,19.44279016380753
0.6055034796018943,0.5262632761199721,4.16814734317664,19.900946577832492
2.433525430844183,2.219065070845632,2.7069893461309595,5.562364283050694
1.4341009320110063,1.0724665078860698,2.626804357686968,10.878439205579157
1.4984955727126636,0.6342208276703367,2.370352062826228,11.796133525378702
1.3640987008460457,2.48290370636257,3.620270708943281,11.175806374429792
-0.047655623608427344,2.0881157450346475,2.979221415871006,8.937455493576484
1.7018881638434642,1.1359081266329334,2.781915994601509,12.239087510292903
1.4852260359599485,2.8424894763642397,0.7095265683233962,-3.2094842978346714
1.972816450486402,1.809947938972972,1.363164183507188,3.032313618211491
1.0240419476391622,2.0599483491148165,3.814820054208179,14.32982039599953
0.5664789931307985,2.811917525431989,1.7818090726315607,1.647986040929959
1.2134819161569457,0.9683751522341582,3.8505542319201207,18.51148297001449
2.8608172129887617,0.4713139382812337,3.8792753785080056,28.098007095371074
2.783802771021806,2.307761288114483,3.3061475923215418,8.45215521076503
-0.08810438488325145,2.495994042484815,1.8480955878656364,3.575753235277358
2.489144179384878,4.184271672054345,1.7277800792415337,-13.40675648028334
-0.24957490112487446,2.5123035665406674,3.5843124599265908,13.244265963858485
1.927710711422042,0.9825783939010941,4.23410647386664,23.71744885995213
0.9341033985551275,1.1980956875269657,1.750871409676427,5.263262722130339
-0.038662022584567746,2.9595581989849333,3.0332717550618273,9.273669948085374
-2.6829613661634784,2.2138335860045206,3.234199462722139,12.109467765401336
1.9646876343539348,1.2648490607531024,2.6986758073411203,11.582714531861864
1.1573650242369597,0.9592419444542455,3.2846552638982485,14.401133870203386
0.9491923601835698,2.7452668938302622,1.539584802025859,0.23978404498987008
2.6862626535943193,2.336631202393373,2.7818031199158324,5.086428997642734
0.958693417767996,1.6070326537241062,4.574888877531915,22.05990873824089
2.297075120094918,1.784694001670701,1.2644782800869079,3.136838854470961
1.8234593805474173,2.9360472361004817,4.2231617391761755,12.681216204282865
1.6585036568803224,1.6403285865653543,2.34313866840566,7.411832053831421
1.0618687465213528,2.4512678586373533,3.2034440369973347,8.810288835040879
0.07949133814646803,1.2969687931341538,3.526746790828649,12.657269260769924
-1.5062682706956743,1.9531998001826603,3.5331337481590728,12.424450662807589
0.542860161163051,3.7451323244234693,2.059676017800193,1.5866570569890814
0.0626582039229302,1.1499049594368014,2.906142357508389,8.732388103367873
0.43325442194685804,2.5066154558195883,2.77261800193538,7.070225533759812
0.23733166628584546,-0.05272710365502675,5.0266115484574225,26.68123300000695
1.035394431255495,1.3195727336599412,4.601324784011715,23.37405525607602
0.5873663822032699,2.3029395161255035,2.709186486290556,6.853633821551012
1.8896249807915373,1.2311213831130878,2.2091733953232406,9.35427301621685
1.0910939349057447,1.966899704960791,4.198557508207671,17.740707232308548
1.7286651638385586,1.8299618526666543,3.8252998403184657,15.556406783350196
-0.5431366305696597,0.9775888948715288,2.557964974649378,4.638330497422021
1.4827348002174974,2.5349437233824323,2.7969086681054924,5.467148117261929
2.0790535053848727,3.115142575094193,3.616022231819703,6.126700001200651
1.125018758473303,2.5260048021275123,2.587024472241264,4.93445851490368
2.949243407614655,0.8044465789822088,4.054639850243741,27.144607147200038
1.4180799798580126,-0.20841883155793184,4.316106226940511,28.029837708645328
0.18397674610508197,3.482975943846296,3.059347382529393,8.443276987135345
1.6223484862604884,0.3635823654669381,3.0152642431319054,17.064488455732736
1.3766104581753802,1.7523070288654914,4.168772546266036,18.4135989334575
1.4664951808062154,4.010841248166626,3.011015912872455,0.18266373914888348
1.0858904602635118,1.593850240034572,4.59396187795965,22.29847440396099
0.8283650581937869,1.5625992602296797,3.890778499786504,16.23372476000183
1.8618610935064521,1.7894658875402658,3.676402215279988,14.821764907493703
0.9213187209254238,4.206909053802864,1.547371499918059,-3.705938431047569
0.2848069086570709,2.251057100023028,3.078266286620763,9.14956737448131
0.12783021577063902,2.81587762315825,2.0855845573512455,4.18222535609857
2.4890572309522203,2.193790744272899,3.0339820323636553,7.894336370966494
1.349901284739248,2.0213494443322855,2.996185473021198,8.917671037606988
1.265516518061828,1.7207625160135107,3.047994694910408,10.332819740589827
1.6190366957795739,0.6882790632862286,4.106787092598468,23.12477295862262
1.0480852026409608,2.117265315718244,4.679507378967751,21.549320614876102
1.4959446827803282,-0.45603227893755305,3.67076406527708,24.45489960557706
2.0859371141232863,0.4375546999471307,1.327167760549684,11.62855846269394
0.3099009175586209,1.8201297773782472,2.758650920525639,7.641443476071721
-1.4945418561347066,1.661518058000391,3.151900916447775,8.491748784337988
2.1074157621713914,1.6002672846654933,4.215923399536757,20.314578911213665
0.22157036018865262,1.8152712194309881,3.5726561470204734,12.976305608346834
0.6963178242862038,2.5222008625172077,2.0242616196720205,2.921779232191434
1.5237227654648224,2.460591075983082,2.4332677639968887,3.8791621505246847
1.8260225324636372,0.7570839788027481,3.9359280839835127,22.339462698527754
1.0407442687647033,1.7279585277196379,1.6118608246165014,3.438184826588663
-0.7133121944865708,1.4001086318985645,1.6503613348682526,1.5064791073088433
0.8820968522193683,2.0852793493642117,4.017275489614496,15.984686885568262
2.032576837104509,1.6395741918593318,2.532385508690466,8.662168911452584
-1.1640669696738564,2.8494574912342894,2.2604735204333277,8.096129876972283
2.350229138628412,2.365579866073181,3.5047704173021965,9.808233522843967
-0.1085033230023178,0.5284611563691799,2.0347474313339147,3.6641814442910086
0.757005945312575,1.1103993088286739,3.378652130228411,13.612570007009172
-0.0924197000719742,1.1824213958101066,2.753843970999381,7.379252839906622
1.943529214607644,3.6629700953421818,1.4499571047827646,-7.575707522165786
1.4131808659254106,2.9926288788216637,4.228869721100577,13.73650388935203
0.08353068174627876,1.881841073800098,2.84514591840008,7.971618119936489
1.8851768709000265,2.4273191511722914,3.3087006473391725,8.490770391279764
1.1919819417409578,2.776652852341151,1.0073246853460902,-1.764238462169403
1.3325634738326673,0.950808706977132,2.594143657679995,10.75717530196975
0.7949405243416157,1.8396693836463593,3.021408305868394,9.536521711232778
0.4082032889284287,0.8979461723747164,2.794277359203953,8.92425991616339
3.2489990938875444,3.010689171929291,4.2348807712799825,7.942886796244953
-0.2567740783218124,1.4483415464446918,3.2858029141696643,10.467124451820473
1.1966011185426872,2.3976253110189627,3.81596784102747,13.100492017497574
1.9699126859100813,2.328055815789691,1.7519120033348612,0.9772485851872909
0.20347423246901775,2.9217285315585584,3.0775382132593805,8.826597944174376
0.8712884408404653,2.6796889856883324,2.124741994659414,2.7178195960551625
0.3663068755345641,0.1492404069653155,3.042342455560703,11.294189720304974
1.7912953055433056,1.0418623019888196,2.2860269068447145,10.5690984228574
-1.1208188010503917,1.6362181707227466,2.8336144259381935,7.02665779794233
-0.5167620347368866,1.3545102802386926,2.477681092732815,5.259595706503681
2.0149342832366095,2.936214125898167,3.160883107900587,4.345712851177471
0.711264892268023,1.165508458166203,3.095623768946083,11.469978452734495
0.3614600663551739,1.4665777740811148,1.5468127397874134,3.0379248844020355
0.5179285115739167,0.35601214549866667,1.8794806581635648,6.037088495882144
2.1501910543731744,2.2716867998765014,2.0444240339456634,2.4890130870940244
1.6217474358499913,3.5815680934995537,3.7156549101989604,6.106010908457537
-0.15302082573963682,3.718576430474581,4.500746179836023,21.04164948644546
1.7944032491218231,3.025426821322454,2.9868371216806846,3.381443560854082
0.6468713053258832,4.079825896420244,2.5281075863293343,2.440823604667152
0.6904975513805189,2.0700265865685203,1.5060106689955688,2.043063910836776
3.635138100349426,1.2300488555071065,0.6022101426597337,8.589146553654508
0.8869064063614557,-0.27997846447449515,3.3204512158917714,17.094767776500333
2.9749483442008255,0.3962573489902945,3.3999221651110076,25.735636592659652
0.9950516201825896,2.638598645529274,1.093095722705707,-0.6062542475301266
0.4980622655679213,1.7019013090462247,2.4777026792833454,6.710489863613699
2.1185713185411297,0.5290039032718956,1.557633691838328,11.831901081033548
1.9301482836480053,2.6377892135599605,1.140292027873045,-2.578833976703635
1.4961161405258636,1.8093244027894997,1.794665330499047,3.990538011742189
-0.2517084008788555,1.426853396022144,0.38927478644143987,-0.28521850743146304
1.5691928529916621,2.414600688644298,3.194672798078112,8.307831667409607
0.7901210127615153,3.495210192559142,2.2951250416344138,1.703611595641977
1.5709794108036514,2.433941526977824,3.3566078883767645,9.26644718561634
0.9227820349334648,2.1471340234295115,3.982508460194947,15.390886897701199
0.9802456554612339,1.9223314980152435,2.360490644546749,5.808158485746624
0.9870985295192833,1.7980689963265784,3.3723839211174487,11.89120290599005
0.3074848144518795,2.4714507341757983,1.2363217865789469,1.139762418093028
